"user_id","num_sessions","num_trips","first_session_start","first_session_end","last_session_start","last_session_end","last_departure_time","last_check_in_time","total_flight_discount_amount","total_hotel_discount_amount"
"630992","8","1","2023-03-02 13:24:00","2023-03-02 13:24:59","2023-07-06 22:41:00","2023-07-06 22:42:25","","2023-05-31 11:00:00","0.15","0.05"
"631174","8","2","2023-03-02 21:37:00","2023-03-02 21:37:49","2023-07-06 21:29:00","2023-07-06 21:30:47","2023-03-31 07:00:00","2023-06-13 11:00:00","0.3","0.1"
"631201","8","2","2023-03-02 19:30:00","2023-03-02 19:31:06","2023-06-27 19:27:00","2023-06-27 19:29:24","2023-05-05 09:00:00","2023-05-05 16:00:27.855","0.35","0.3"
"631319","8","2","2023-03-02 20:32:00","2023-03-02 20:32:32","2023-06-22 20:57:00","2023-06-22 20:58:14","2023-06-05 13:00:00","2023-06-05 15:42:03.69","0.35",""
"631384","8","0","2023-03-02 10:29:00","2023-03-02 10:29:08","2023-07-11 16:38:00","2023-07-11 16:39:20","","","0.35",""
"631388","8","2","2023-03-02 13:15:00","2023-03-02 13:16:57","2023-07-07 17:19:00","2023-07-07 17:21:38","2023-07-12 07:00:00","2023-04-05 11:00:00","0.1","0.25"
"631448","8","2","2023-03-02 04:42:00","2023-03-02 04:42:30","2023-06-15 22:52:00","2023-06-15 22:54:02","","2023-06-18 11:00:00","0.30","0.05"
"631477","9","1","2023-03-02 19:33:00","2023-03-02 19:33:15","2023-06-23 12:25:00","2023-06-23 12:25:45","2023-05-18 09:00:00","2023-05-18 15:51:56.97","0.45",""
"631787","8","4","2023-03-02 10:15:00","2023-03-02 10:15:59","2023-07-13 16:36:31","2023-07-13 18:36:31","2023-07-29 12:00:00","2023-07-29 16:39:06.435","0.25","0.05"
"631872","9","0","2023-03-02 15:55:00","2023-03-02 15:57:07","2023-06-21 20:15:00","2023-06-21 20:16:14","","","0.25","0.15"
"631970","8","3","2023-03-02 16:35:00","2023-03-02 16:36:38","2023-05-25 18:17:00","2023-05-25 18:19:45","2023-06-04 07:00:00","2023-06-04 10:56:12.885","0.05",""
"631975","8","1","2023-03-02 21:37:00","2023-03-02 21:37:38","2023-07-14 21:48:00","2023-07-14 21:49:07","2023-05-16 07:00:00","","0.20",""
"631993","8","2","2023-03-02 19:08:00","2023-03-02 19:09:07","2023-07-09 05:26:00","2023-07-09 05:29:58","2023-06-24 08:00:00","2023-06-24 14:46:36.255","0.1","0.15"
"632136","8","4","2023-03-03 21:31:00","2023-03-03 21:46:00","2023-06-18 04:02:00","2023-06-18 04:04:59","2023-06-26 16:00:00","2023-06-26 18:50:19.14","","0.1"
"632239","8","1","2023-03-03 21:16:00","2023-03-03 21:16:45","2023-06-08 18:14:00","2023-06-08 18:17:36","2023-04-15 13:00:00","2023-04-15 15:13:17.265","0.25","0.3"
"632316","8","3","2023-03-03 20:01:00","2023-03-03 20:04:57","2023-07-16 11:11:00","2023-07-16 11:14:09","2023-07-22 09:00:00","2023-07-22 17:09:19.575","0.25",""
"632425","9","2","2023-03-03 15:12:00","2023-03-03 15:13:30","2023-07-16 13:21:00","2023-07-16 13:21:50","2023-05-08 10:00:00","2023-05-08 12:34:36.21","0.40","0.05"
"632461","8","1","2023-03-03 16:07:00","2023-03-03 16:10:18","2023-07-02 22:18:00","2023-07-02 22:18:16","2023-03-09 13:00:00","2023-03-09 15:52:13.8","0.2",""
"632475","8","2","2023-03-03 16:57:00","2023-03-03 16:58:28","2023-07-25 21:43:02","2023-07-25 23:43:02","2023-08-18 22:00:00","2023-08-19 16:46:20.01","0.25","0.1"
"632631","8","2","2023-03-03 11:32:00","2023-03-03 11:32:59","2023-06-05 11:33:00","2023-06-05 11:34:07","2023-05-09 07:00:00","2023-05-09 10:10:19.02","0.05","0.40"
"632665","8","1","2023-03-03 18:44:00","2023-03-03 18:45:29","2023-06-09 19:02:00","2023-06-09 19:06:25","2023-03-19 13:00:00","2023-03-19 17:26:07.845","","0.25"
"632749","8","2","2023-03-03 20:55:00","2023-03-03 21:04:24","2023-07-14 05:28:00","2023-07-14 05:28:37","2023-06-28 07:00:00","2023-06-28 13:10:20.685","0.10","0.25"
"632866","8","0","2023-03-03 15:37:00","2023-03-03 15:41:01","2023-05-31 19:26:00","2023-05-31 19:29:04","","","0.25",""
"632965","8","6","2023-03-03 16:31:00","2023-03-03 16:34:10","2023-07-18 21:43:00","2023-07-18 21:52:04","2023-07-28 07:00:00","2023-07-28 10:43:49.845","0.3","0.10"
"632988","8","3","2023-03-03 10:58:00","2023-03-03 11:01:22","2023-07-16 19:26:00","2023-07-16 19:30:37","2023-07-25 11:00:00","2023-07-25 15:48:57.42","0.15","0.2"
"633183","8","3","2023-03-03 19:04:00","2023-03-03 19:04:59","2023-07-09 17:06:00","2023-07-09 17:08:29","2023-07-14 16:00:00","2023-07-14 19:19:29.685","0.35","0.80"
"633195","8","2","2023-03-03 11:39:00","2023-03-03 11:44:17","2023-05-11 14:31:00","2023-05-11 14:34:54","2023-05-18 07:00:00","2023-05-18 11:46:53.49","0.20",""
"633235","8","1","2023-03-03 03:24:00","2023-03-03 03:25:59","2023-07-16 13:03:00","2023-07-16 13:03:23","","2023-05-26 11:00:00","",""
"633314","8","2","2023-03-03 18:06:00","2023-03-03 18:07:25","2023-06-06 20:38:00","2023-06-06 20:41:29","2023-06-12 12:00:00","2023-06-12 17:22:14.34","","0.15"
"633406","8","2","2023-03-03 16:40:00","2023-03-03 16:40:42","2023-06-12 18:27:00","2023-06-12 18:27:38","2023-05-10 14:00:00","2023-03-11 11:00:00","0.8999999999999999",""
"633725","8","7","2023-03-03 11:29:00","2023-03-03 11:32:29","2023-06-30 11:06:00","2023-06-30 11:08:43","2023-07-04 10:00:00","2023-07-04 12:58:38.73","0.1","0.15"
"633972","8","0","2023-03-03 17:38:00","2023-03-03 17:40:47","2023-07-18 22:33:00","2023-07-18 22:33:24","","","0.25","0.2"
"634130","8","4","2023-03-03 10:14:00","2023-03-03 10:14:45","2023-05-13 10:39:00","2023-05-13 10:42:52","2023-05-19 07:00:00","2023-05-19 13:58:03.945","","0.15"
"634601","9","0","2023-03-04 19:53:00","2023-03-04 19:55:11","2023-07-07 18:13:00","2023-07-07 18:13:43","","","0.15","0.2"
"634739","8","0","2023-03-04 08:39:00","2023-03-04 08:42:19","2023-06-12 16:06:00","2023-06-12 16:08:03","","","0.3","0.25"
"634795","8","2","2023-03-04 21:08:00","2023-03-04 21:10:08","2023-07-04 21:57:00","2023-07-04 21:58:25","2023-03-31 07:00:00","2023-03-31 10:21:37.125","0.60","0.20"
"634824","8","2","2023-03-04 06:36:00","2023-03-04 06:39:03","2023-06-22 15:16:00","2023-06-22 15:17:14","2023-06-06 08:00:00","2023-06-06 10:58:33.87","0.55","0.25"
"635249","8","3","2023-03-04 08:42:00","2023-03-04 08:44:43","2023-06-19 19:24:00","2023-06-19 19:24:15","2023-05-23 12:00:00","2023-05-23 17:34:52.005","0.05",""
"635300","8","6","2023-03-04 02:39:00","2023-03-04 02:42:21","2023-07-12 21:51:00","2023-07-12 21:53:08","2023-07-18 09:00:00","2023-05-28 11:00:00","0.4","0.45"
"635303","8","4","2023-03-04 05:07:00","2023-03-04 05:08:52","2023-06-18 21:20:00","2023-06-18 21:24:21","2023-06-25 07:00:00","2023-06-25 13:00:36.72","0.1",""
"635375","8","1","2023-03-04 22:43:00","2023-03-04 22:43:14","2023-06-21 11:22:00","2023-06-21 11:27:19","","2023-06-25 11:00:00","0.4","0.1"
"635442","9","4","2023-03-04 06:45:00","2023-03-04 06:47:47","2023-07-09 14:56:00","2023-07-09 14:57:08","2023-06-19 09:00:00","2023-06-19 13:48:32.13","0.40","0.15"
"635576","9","4","2023-03-04 21:30:00","2023-03-04 21:32:49","2023-07-15 19:35:00","2023-07-15 19:36:07","2023-07-20 07:00:00","2023-07-09 13:19:34.815","0.2","0.1"
"635587","8","2","2023-03-04 08:04:00","2023-03-04 08:07:45","2023-06-26 09:26:00","2023-06-26 09:27:55","2023-03-26 16:00:00","2023-03-26 20:55:28.11","0.2",""
"635666","8","1","2023-03-04 19:51:00","2023-03-04 19:52:58","2023-06-28 16:55:51","2023-06-28 18:55:51","2024-01-02 14:00:00","2024-01-03 05:58:15.51","0.55",""
"635790","8","4","2023-03-04 16:01:00","2023-03-04 16:07:13","2023-07-20 15:29:00","2023-07-20 15:30:29","2023-07-29 11:00:00","2023-06-11 16:10:27.39","0.15",""
"635861","8","1","2023-03-04 18:06:00","2023-03-04 18:07:44","2023-06-24 16:32:00","2023-06-24 16:32:14","2023-04-25 11:00:00","2023-04-25 17:56:32.325","0.1",""
"635949","8","4","2023-03-04 19:31:00","2023-03-04 19:31:39","2023-07-04 11:34:00","2023-07-04 11:36:27","2023-06-15 10:00:00","2023-08-05 11:00:00","0.25","0.1"
"636078","8","3","2023-03-04 18:16:00","2023-03-04 18:17:16","2023-05-31 20:23:00","2023-05-31 20:23:44","2023-05-21 15:00:00","2023-05-21 18:59:30.525","0.35","0.05"
"636102","8","5","2023-03-04 15:23:00","2023-03-04 15:26:20","2023-07-08 10:11:00","2023-07-08 10:11:24","2023-05-18 11:00:00","2023-04-24 11:46:25.95","0.40","0.15"
"636251","8","1","2023-03-04 17:03:00","2023-03-04 17:04:05","2023-05-25 17:50:00","2023-05-25 17:50:22","","2023-05-09 11:00:00","0.10",""
"636520","8","1","2023-03-04 20:31:00","2023-03-04 20:33:10","2023-07-15 06:27:00","2023-07-15 06:27:43","2023-03-12 07:00:00","2023-03-12 12:58:44.04","0.05",""
"636524","9","4","2023-03-04 22:07:00","2023-03-04 22:07:16","2023-07-16 09:44:00","2023-07-16 09:46:39","2023-07-01 11:00:00","2023-07-20 11:00:00","","0.15"
"636526","8","1","2023-03-04 19:27:00","2023-03-04 19:28:19","2023-07-17 14:21:00","2023-07-17 14:24:38","2023-07-23 13:00:00","2023-07-23 19:57:24.3","0.25","0.15"
"636739","8","1","2023-03-04 20:29:00","2023-03-04 20:29:38","2023-06-26 12:40:00","2023-06-26 12:40:37","2023-05-01 07:00:00","2023-05-01 09:48:36.225","0.35","0.1"
"636873","8","5","2023-03-04 16:09:00","2023-03-04 16:11:34","2023-07-09 21:19:00","2023-07-09 21:19:47","2023-07-02 07:00:00","2023-07-02 12:29:22.29","0.55","0.05"
"636874","8","3","2023-03-04 22:15:00","2023-03-04 22:16:48","2023-07-04 14:45:00","2023-07-04 14:47:49","2023-07-13 07:00:00","2023-07-13 13:28:34.455","0.1",""
"636966","8","3","2023-03-05 20:41:00","2023-03-05 20:41:23","2023-05-25 12:47:00","2023-05-25 12:50:01","2023-04-28 07:00:00","2023-05-31 11:00:00","0.1",""
"637075","8","1","2023-03-05 11:46:00","2023-03-05 11:48:54","2023-06-20 03:01:00","2023-06-20 03:01:23","2023-06-10 11:00:00","2023-06-10 15:27:09.855","0.1",""
"637086","9","4","2023-03-05 14:12:00","2023-03-05 14:12:36","2023-07-10 12:51:00","2023-07-10 12:53:21","2023-07-24 09:00:00","2023-07-24 15:19:20.055","0.15","0.15"
"637421","8","3","2023-03-05 10:29:00","2023-03-05 10:30:15","2023-07-09 10:49:00","2023-07-09 10:51:03","2023-07-14 11:00:00","2023-07-14 14:27:17.775","0.2","0.1"
"637457","8","2","2023-03-05 22:52:00","2023-03-05 22:54:37","2023-07-13 15:28:00","2023-07-13 15:28:39","2023-04-24 11:00:00","2023-04-24 18:02:20.85","0.1",""
"637555","8","0","2023-03-05 20:32:00","2023-03-05 20:33:08","2023-06-06 21:43:00","2023-06-06 21:43:46","","","","0.10"
"637633","8","3","2023-03-05 13:30:00","2023-03-05 13:31:05","2023-06-14 20:57:00","2023-06-14 20:59:10","2023-04-18 07:00:00","2023-06-21 11:00:00","0.3","0.05"
"637687","8","4","2023-03-05 19:08:00","2023-03-05 19:10:35","2023-06-30 17:09:00","2023-06-30 17:11:55","2023-07-08 07:00:00","2023-07-08 11:01:20.415","0.10",""
"638140","8","2","2023-03-05 19:45:00","2023-03-05 19:47:55","2023-05-10 19:13:00","2023-05-10 19:18:33","2023-05-20 10:00:00","2023-05-20 13:15:50.4","0.1","0.10"
"638162","8","6","2023-03-05 05:05:00","2023-03-05 05:06:55","2023-06-17 19:19:00","2023-06-17 19:20:16","2023-06-08 11:00:00","2023-06-20 11:00:00","0.35",""
"638237","9","0","2023-03-05 05:26:00","2023-03-05 05:26:37","2023-06-05 21:35:00","2023-06-05 21:35:57","","","",""
"638565","8","3","2023-03-05 20:50:00","2023-03-05 20:53:00","2023-07-19 19:52:00","2023-07-19 19:53:53","2023-07-27 11:00:00","2023-03-31 13:23:21.255","0.50","0.25"
"638576","8","3","2023-03-05 15:31:00","2023-03-05 15:34:05","2023-07-05 05:17:00","2023-07-05 05:18:35","2023-04-16 07:00:00","2023-04-16 13:24:58.14","0.55","0.15"
"638580","8","2","2023-03-05 13:55:00","2023-03-05 13:56:15","2023-07-20 19:31:00","2023-07-20 19:32:18","","2023-07-22 11:00:00","","0.1"
"638598","8","1","2023-03-05 12:25:00","2023-03-05 12:25:22","2023-07-10 16:56:00","2023-07-10 16:58:00","2023-07-25 15:00:00","2023-07-25 19:57:45.72","",""
"638600","8","0","2023-03-05 21:49:00","2023-03-05 21:59:26","2023-05-17 15:43:00","2023-05-17 15:44:54","","","0.05","0.05"
"638874","8","2","2023-03-05 11:55:00","2023-03-05 11:58:01","2023-07-10 19:39:00","2023-07-10 19:39:45","2023-05-24 11:00:00","2023-05-24 13:40:43.05","",""
"639009","8","3","2023-03-05 18:02:00","2023-03-05 18:02:31","2023-06-20 16:54:00","2023-06-20 16:57:16","2023-06-29 14:00:00","2023-06-29 17:58:47.19","0.60",""
"639168","8","2","2023-03-05 09:53:00","2023-03-05 09:53:30","2023-07-18 18:10:00","2023-07-18 18:10:07","2023-06-25 07:00:00","2023-06-25 10:27:03.825","0.35","0.05"
"639458","8","3","2023-03-05 21:08:00","2023-03-05 21:08:37","2023-07-12 21:06:00","2023-07-12 21:07:00","2023-06-18 14:00:00","2023-06-18 21:03:33.57","0.15","0.05"
"639510","9","2","2023-03-05 08:58:00","2023-03-05 09:00:34","2023-07-10 13:04:00","2023-07-10 13:06:17","2023-07-19 08:00:00","2023-07-19 13:31:09.39","0.25","0.05"
"639554","8","2","2023-03-05 10:50:00","2023-03-05 10:54:25","2023-07-13 18:39:00","2023-07-13 18:41:10","2023-04-14 08:00:00","2023-04-14 11:43:54.615","0.05",""
"639571","8","3","2023-03-05 10:07:00","2023-03-05 10:08:51","2023-07-18 21:53:00","2023-07-18 21:54:35","2023-05-11 16:00:00","2023-05-11 20:27:07.83","0.20","0.20"
"639894","8","2","2023-03-06 15:46:00","2023-03-06 15:48:11","2023-06-02 22:21:00","2023-06-02 22:24:06","2023-03-27 07:00:00","2023-06-06 11:00:00","0.1","0.05"
"640451","8","0","2023-03-06 22:11:00","2023-03-06 22:13:01","2023-07-16 20:37:00","2023-07-16 20:38:45","","","",""
"640580","8","3","2023-03-06 17:15:00","2023-03-06 17:17:42","2023-07-17 18:17:00","2023-07-17 18:19:12","2023-07-25 15:00:00","2023-07-25 17:42:03.69","0.05","0.05"
"640649","8","2","2023-03-06 12:58:00","2023-03-06 13:01:03","2023-06-04 09:02:00","2023-06-04 09:07:15","2023-04-04 07:00:00","2023-04-04 09:54:37.755","","0.1"
"640689","10","4","2023-03-06 23:32:00","2023-03-06 23:33:48","2023-07-15 21:01:47","2023-07-15 21:41:31.682456","2023-07-16 16:00:00","2023-07-16 20:19:14.88","0.50","0.05"
"640715","8","4","2023-03-06 20:02:00","2023-03-06 20:02:24","2023-07-15 19:57:00","2023-07-15 19:59:12","2023-07-21 13:00:00","2023-07-21 19:57:17.775","0.50","0.35"
"640849","8","4","2023-03-06 20:10:00","2023-03-06 20:10:39","2023-07-16 11:03:00","2023-07-16 11:10:56","2023-07-25 16:00:00","2023-04-29 14:04:03.45","0.40","0.2"
"640867","9","3","2023-03-06 01:40:00","2023-03-06 01:41:02","2023-07-13 15:53:00","2023-07-13 15:55:50","2023-07-20 12:00:00","2023-07-20 15:38:13.695","",""
"640968","8","2","2023-03-06 08:56:00","2023-03-06 08:57:37","2023-07-05 19:06:00","2023-07-05 19:07:28","2023-04-07 14:00:00","2023-04-07 17:33:55.89","0.25","0.15"
"641012","8","3","2023-03-06 17:53:00","2023-03-06 17:55:49","2023-06-15 21:24:00","2023-06-15 21:24:22","2023-05-25 11:00:00","2023-05-25 13:11:17.745","","0.1"
"641102","8","3","2023-03-06 17:27:00","2023-03-06 17:28:13","2023-06-30 21:34:00","2023-06-30 21:38:20","2023-04-13 08:00:00","2023-05-29 11:00:00","","0.05"
"641106","8","3","2023-03-06 19:22:00","2023-03-06 19:22:53","2023-07-11 06:32:00","2023-07-11 06:32:23","2023-04-19 10:00:00","2023-04-19 15:24:29.7","0.40","0.2"
"641310","8","1","2023-03-06 04:15:00","2023-03-06 04:16:09","2023-07-17 20:53:00","2023-07-17 20:53:44","2023-05-06 09:00:00","2023-05-06 11:40:44.535","0.50",""
"641364","8","5","2023-03-06 03:45:00","2023-03-06 03:45:16","2023-07-08 19:41:00","2023-07-08 19:43:08","2023-07-14 07:00:00","2023-07-14 10:14:25.395","0.1","0.2"
"641529","8","2","2023-03-06 18:48:00","2023-03-06 18:49:30","2023-06-23 12:25:00","2023-06-23 12:27:09","","2023-06-26 11:00:00","0.2",""
"641537","8","2","2023-03-06 21:17:00","2023-03-06 21:17:38","2023-06-22 19:25:00","2023-06-22 19:27:02","2023-03-19 11:00:00","2023-06-25 11:00:00","","0.10"
"642215","8","0","2023-03-06 06:06:00","2023-03-06 06:06:53","2023-06-12 18:47:00","2023-06-12 18:48:06","","","0.05","0.45"
"642344","8","4","2023-03-07 21:52:00","2023-03-07 21:53:38","2023-07-17 11:57:00","2023-07-17 11:59:56","2023-06-26 07:00:00","2023-06-26 11:03:49.23","0.3","0.2"
"642364","8","1","2023-03-07 20:22:00","2023-03-07 20:22:25","2023-05-07 18:11:00","2023-05-07 18:14:17","2023-04-10 07:00:00","","",""
"642553","8","2","2023-03-07 20:13:00","2023-03-07 20:13:48","2023-07-12 16:46:00","2023-07-12 16:46:15","2023-05-07 07:00:00","2023-05-07 13:05:47.58","0.30",""
"642578","8","3","2023-03-07 12:37:00","2023-03-07 12:38:32","2023-07-16 18:51:00","2023-07-16 18:51:42","2023-06-12 14:00:00","2023-06-12 16:42:32.58","0.25","0.3"
"642679","8","5","2023-03-07 22:32:00","2023-03-07 22:34:38","2023-07-13 17:29:00","2023-07-13 17:31:38","2023-07-22 07:00:00","2023-07-22 10:02:08.925","","0.05"
"642786","8","3","2023-03-07 20:44:00","2023-03-07 20:44:51","2023-06-20 20:06:00","2023-06-20 20:08:43","2023-07-01 07:00:00","2023-07-01 09:41:55.185","0.25",""
"642820","8","2","2023-03-07 18:11:00","2023-03-07 18:11:24","2023-06-19 18:35:00","2023-06-19 18:38:35","2023-06-26 08:00:00","2023-06-26 10:46:32.115","0.1","0.05"
"643324","8","0","2023-03-07 16:10:00","2023-03-07 16:15:13","2023-05-23 11:32:00","2023-05-23 11:36:43","","","0.15",""
"643344","9","2","2023-03-07 19:51:00","2023-03-07 19:52:08","2023-07-06 14:49:00","2023-07-06 14:51:09","2023-07-15 10:00:00","2023-05-29 11:00:00","0.1",""
"643359","8","1","2023-03-07 18:29:00","2023-03-07 18:31:05","2023-07-10 20:45:00","2023-07-10 20:48:16","2023-04-15 07:00:00","2023-04-15 12:57:43.02","0.55","0.35"
"643469","8","3","2023-03-07 10:52:00","2023-03-07 10:53:14","2023-07-18 07:58:00","2023-07-18 07:58:22","2023-06-10 15:00:00","2023-06-10 17:11:31.2","0.15","0.1"
"643645","8","4","2023-03-07 13:45:00","2023-03-07 13:45:59","2023-06-26 15:42:00","2023-06-26 15:43:35","2023-07-01 09:00:00","2023-06-17 11:00:00","1.00","0.25"
"643714","8","2","2023-03-07 11:56:00","2023-03-07 11:56:40","2023-06-22 15:09:10","2023-06-22 17:09:10","2023-12-29 09:00:00","2023-03-19 16:30:52.155","0.25",""
"643929","8","2","2023-03-07 19:09:00","2023-03-07 19:13:25","2023-07-18 20:13:00","2023-07-18 20:13:50","2023-04-11 11:00:00","2023-04-11 16:10:05.205","0.05","0.1"
"644438","8","0","2023-03-07 17:17:00","2023-03-07 17:17:23","2023-07-02 18:16:00","2023-07-02 18:16:44","","","0.25",""
"644467","8","3","2023-03-07 17:51:00","2023-03-07 17:51:32","2023-06-23 04:16:00","2023-06-23 04:18:20","2023-07-04 08:00:00","2023-07-04 12:11:39.93","","0.30"
"644639","8","0","2023-03-07 21:32:00","2023-03-07 21:33:09","2023-06-08 17:11:00","2023-06-08 17:11:24","","","0.1","0.15"
"644784","8","1","2023-03-07 17:12:00","2023-03-07 17:12:32","2023-07-03 20:28:00","2023-07-03 20:28:45","2023-05-02 13:00:00","2023-05-02 17:17:33.81","","0.1"
"644870","9","5","2023-03-07 21:27:00","2023-03-07 21:28:02","2023-07-12 11:47:00","2023-07-12 11:48:30","2023-07-02 07:00:00","2023-07-16 11:00:00","","0.4"
"645022","8","1","2023-03-07 14:41:00","2023-03-07 14:42:14","2023-05-28 21:56:00","2023-05-28 21:56:31","","2023-04-06 11:00:00","0.15","0.1"
"645047","8","4","2023-03-07 17:58:00","2023-03-07 17:58:21","2023-06-14 20:23:00","2023-06-14 20:26:08","2023-06-19 08:00:00","2023-06-19 11:29:44.52","0.15",""
"645168","8","3","2023-03-08 15:28:00","2023-03-08 15:30:22","2023-07-01 02:27:00","2023-07-01 02:29:10","2024-05-04 13:00:00","2023-04-18 16:24:24.75","0.1","0.1"
"645415","8","2","2023-03-08 22:46:00","2023-03-08 22:47:13","2023-07-06 10:16:00","2023-07-06 10:16:48","2023-07-04 09:00:00","2023-07-04 11:50:21.525","0.15",""
"645488","8","0","2023-03-08 13:29:00","2023-03-08 13:30:14","2023-07-01 18:33:00","2023-07-01 18:35:52","","","0.1","0.15"
"645664","8","1","2023-03-08 22:50:00","2023-03-08 22:55:04","2023-07-20 14:31:00","2023-07-20 14:31:50","","2023-04-04 11:00:00","0.1",""
"645685","8","4","2023-03-08 08:19:00","2023-03-08 08:21:22","2023-07-09 19:37:00","2023-07-09 19:39:45","2023-07-15 07:00:00","2023-07-15 10:54:07.785","","0.20"
"645933","9","2","2023-03-08 18:58:00","2023-03-08 19:00:38","2023-07-16 11:51:00","2023-07-16 11:52:39","2023-07-05 07:00:00","2023-07-05 09:38:04.695","0.15",""
"645939","8","1","2023-03-08 21:04:00","2023-03-08 21:04:39","2023-06-21 03:59:15","2023-06-21 05:57:22.180829","2024-05-10 22:00:00","","","0.1"
"646127","8","0","2023-03-08 20:52:00","2023-03-08 20:52:30","2023-07-18 18:07:00","2023-07-18 18:07:31","","","0.2",""
"646197","8","0","2023-03-08 14:37:00","2023-03-08 14:37:32","2023-07-09 19:47:00","2023-07-09 19:47:23","","","","0.1"
"646257","8","1","2023-03-08 18:13:00","2023-03-08 18:14:33","2023-06-20 22:01:00","2023-06-20 22:02:23","2023-04-25 07:00:00","2023-04-25 09:30:29.88","0.65","0.2"
"646259","8","2","2023-03-08 17:53:00","2023-03-08 17:55:14","2023-06-22 02:55:00","2023-06-22 02:55:58","","2023-04-16 11:00:00","0.15",""
"646405","8","2","2023-03-08 05:08:00","2023-03-08 05:08:58","2023-07-09 13:01:00","2023-07-09 13:02:06","2023-05-24 07:00:00","2023-05-24 11:48:21.285","","0.15"
"646424","8","3","2023-03-08 11:24:00","2023-03-08 11:24:44","2023-06-22 12:49:00","2023-06-22 12:50:23","2023-05-17 07:00:00","2023-06-27 11:00:00","0.1","0.1"
"646455","8","4","2023-03-08 03:00:00","2023-03-08 03:02:15","2023-07-16 22:53:00","2023-07-16 22:56:11","2023-07-27 07:00:00","2023-07-27 11:50:51.36","0.05","0.05"
"646933","8","2","2023-03-08 22:52:00","2023-03-08 22:55:41","2023-07-12 14:25:00","2023-07-12 14:31:02","2023-07-22 12:00:00","2023-07-22 19:11:22.965","0.05",""
"646937","9","3","2023-03-08 19:57:00","2023-03-08 20:00:13","2023-06-16 21:18:00","2023-06-16 21:24:12","2023-06-22 10:00:00","2023-06-22 14:41:16.89","0.15","0.1"
"647016","8","1","2023-03-08 20:36:00","2023-03-08 20:36:06","2023-07-17 12:55:00","2023-07-17 12:56:22","","2023-04-14 11:00:00","0.4","0.1"
"647555","8","1","2023-03-09 08:39:00","2023-03-09 08:40:41","2023-07-18 19:10:00","2023-07-18 19:10:24","2023-03-31 07:00:00","2023-03-31 09:37:51.96","",""
"647597","8","1","2023-03-09 18:56:00","2023-03-09 18:58:22","2023-07-13 19:32:00","2023-07-13 19:33:35","2023-07-20 07:00:00","","0.15","0.05"
"647638","8","1","2023-03-09 20:51:00","2023-03-09 20:52:36","2023-07-03 20:10:00","2023-07-03 20:12:28","","2023-03-17 11:00:00","","0.1"
"647662","8","3","2023-03-09 09:45:00","2023-03-09 09:45:47","2023-06-17 07:13:00","2023-06-17 07:16:27","2023-06-24 11:00:00","2023-06-24 13:40:43.905","","0.35"
"647674","8","4","2023-03-09 09:12:00","2023-03-09 09:15:05","2023-07-17 12:45:00","2023-07-17 12:46:38","2023-05-21 07:00:00","2023-07-29 11:00:00","0.15","0.2"
"647804","8","2","2023-03-09 17:31:00","2023-03-09 17:31:37","2023-06-23 19:36:00","2023-06-23 19:37:22","2023-06-17 08:00:00","2023-06-17 11:34:58.98","0.20","0.2"
"647862","9","1","2023-03-09 12:01:00","2023-03-09 12:01:46","2023-07-05 17:24:00","2023-07-05 17:27:55","","2023-04-03 11:00:00","0.2","0.25"
"648201","8","0","2023-03-09 18:35:00","2023-03-09 18:36:04","2023-06-24 02:54:00","2023-06-24 02:58:52","","","0.3","0.15"
"648379","8","1","2023-03-09 14:43:00","2023-03-09 14:44:08","2023-07-03 19:11:00","2023-07-03 19:11:08","2023-05-12 11:00:00","2023-05-12 17:33:50.445","0.1","0.25"
"648852","8","2","2023-03-09 03:27:00","2023-03-09 03:29:46","2023-07-17 17:55:00","2023-07-17 17:57:44","2023-07-22 15:00:00","2023-07-22 17:47:33.81","0.45","0.1"
"648983","9","4","2023-03-09 15:04:00","2023-03-09 15:05:01","2023-06-27 07:45:00","2023-06-27 07:47:43","2023-07-02 11:00:00","2023-07-02 13:22:30.72","","0.15"
"648990","9","3","2023-03-09 12:38:00","2023-03-09 12:38:37","2023-07-09 15:26:00","2023-07-09 15:29:21","2023-07-14 09:00:00","2023-07-14 11:50:28.005","0.2","0.2"
"649080","8","2","2023-03-09 19:41:00","2023-03-09 19:41:22","2023-07-04 07:10:00","2023-07-04 07:12:48","2023-03-28 07:00:00","2023-07-13 11:00:00","0.15","0.1"
"649081","8","4","2023-03-09 01:56:00","2023-03-09 02:07:20","2023-06-29 14:35:00","2023-06-29 14:38:44","2023-07-04 07:00:00","2023-07-04 10:32:13.965","","0.15"
"649208","8","1","2023-03-09 18:44:00","2023-03-09 18:45:05","2023-07-16 07:53:00","2023-07-16 08:01:37","2023-04-20 07:00:00","2023-04-20 11:57:44.37","",""
"649378","8","5","2023-03-09 08:06:00","2023-03-09 08:06:30","2023-07-20 22:03:00","2023-07-20 22:05:31","2023-07-27 09:00:00","2023-07-27 14:57:40.05","","0.1"
"649935","8","0","2023-03-10 19:42:00","2023-03-10 19:44:12","2023-05-25 15:21:00","2023-05-25 15:21:30","","","0.30","0.35"
"650049","8","1","2023-03-10 13:50:00","2023-03-10 13:56:13","2023-07-16 19:08:00","2023-07-16 19:11:14","2024-04-22 18:00:00","2024-04-22 20:26:27.825","",""
